,countries,rmse,total_error
0,United Kingdom,158.3525464202195,-1889.9517771507126
1,Italy,29.778303801280988,253.803307712668
2,Germany,103.75767719508274,1276.39016840023
3,Spain,74.53731453011072,896.3858876147175
4,US,1360.0294072711674,-14419.964998012423
5,France,644.3459906582582,-8258.415302685631
6,Belgium,138.3466692261574,1719.1714470601985
7,"Korea, South",8.537329364052933,109.71839240514731
8,Brazil,1164.9990031583786,-14411.356316694248
9,Iran,184.1699596199058,-2217.79775323754
10,Netherlands,18.608228801217123,226.34305361461423
11,Canada,87.639917418158,-1132.4534938414329
12,Turkey,41.08180158968909,516.300539798299
13,Romania,1.012147373234876,10.920083439477082
14,Portugal,9.596854292197357,112.95486287016357
15,Sweden,35.963883513797825,437.6374443372166
16,Switzerland,33.22047240148796,416.0663735197308
17,Ireland,8.044646600992273,99.97313252294016
18,Hungary,8.560684516707228,110.40898308967702
19,Denmark,8.461326415912502,105.64440826783812
20,Austria,8.42164432152983,105.3313846868116
21,Mexico,601.2460443760879,-7191.72617222862
22,India,461.794057452536,5505.274430781792
23,Ecuador,27.01248771137038,341.48072413700083
24,Russia,48.12439377313074,-526.3422854108953
25,Peru,60.92979009916628,-827.73930997344
26,Indonesia,68.23122946850282,-852.9032126552837
27,Poland,2.7189438932986736,-33.803011105647954
28,Philippines,19.586478576519625,208.65364679010264
29,Japan,4.049884820458435,47.69773640561512
30,Pakistan,272.17041031010103,3454.668117756839
