,countries,rmse,total_error
0,United Kingdom,11.322805799239074,-28.903207501178258
1,Italy,134.3916952124698,1590.0030516914308
2,Germany,67.13703200656762,836.5197759387537
3,Spain,119.03992021237784,1472.8606648926548
4,US,320.63238323834406,-1066.0494270694107
5,France,243.62119590730853,3047.4555352263587
6,Belgium,63.121797362487776,770.5421434649409
7,"Korea, South",4.280436938695107,54.44721713378158
8,Brazil,43.05191733499358,-318.40168477471525
9,Iran,17.766737337220892,174.28689955346817
10,Netherlands,52.17866256498595,650.0832205149944
11,Canada,54.77866497193943,675.8329398428507
12,Turkey,62.07521745120965,783.3104302200047
13,Romania,6.198152618135351,80.83111131792822
14,Portugal,13.470807416638745,163.81154769727462
15,Sweden,57.160028785628555,708.126236019296
16,Switzerland,29.177314755413857,363.76478692930067
17,Ireland,13.019444229390714,164.19142477953943
18,Hungary,5.793336791586962,73.02047679512039
19,Denmark,8.824529149528988,110.44408915107147
20,Austria,12.082750136320323,153.9538507416081
21,Mexico,422.3437614207297,5193.7052257749165
22,India,166.66299270127877,1382.2019058561455
23,Ecuador,87.26927163736312,1104.118586519779
24,Russia,70.19723284370873,-820.5825818809694
25,Peru,128.76016034363826,1414.338322007614
26,Indonesia,38.850099757302075,-482.5399384837732
27,Poland,4.9801162166459045,-56.489913720767674
28,Philippines,28.816026411885186,351.72085732815054
29,Japan,2.445677128417112,19.083972603260367
30,Pakistan,178.41292499536075,2241.5013366544035
