,countries,rmse,total_error
0,United Kingdom,151.57326491333137,1913.7837105004255
1,Italy,523.4592222113997,6351.5506675949955
2,Germany,87.67666108992114,1088.9378300479245
3,Spain,104.51713567608003,1293.9392344980247
4,US,733.1150908915757,-6878.0556364806325
5,France,112.64346227199792,-1454.3664931612193
6,Belgium,113.88995256284059,1403.620957591672
7,"Korea, South",5.49047991801398,69.3021514578949
8,Brazil,1306.3097871761029,-16247.50393718667
9,Iran,173.57377861715395,2237.6522291628607
10,Netherlands,34.02634079472911,428.8423890976996
11,Canada,44.000215193983834,522.8188257364939
12,Turkey,89.73297512998428,1136.835596612559
13,Romania,9.765225052948432,125.18651819809105
14,Portugal,13.882301685800577,167.49926247180022
15,Sweden,30.332512220899567,372.4050648436179
16,Switzerland,26.69035855869665,335.06782252270017
17,Ireland,8.666470927404095,108.7653853524234
18,Hungary,14.567285442874272,188.07142717514188
19,Denmark,8.670633051367796,110.20121394185634
20,Austria,13.495460393173795,172.34732568269692
21,Mexico,88.75284184672263,1165.49423688139
22,India,699.4187910323458,8804.149006612653
23,Ecuador,48.423352507878796,615.8270165878603
24,Russia,55.24588154692508,625.4749312841627
25,Peru,158.29049861703567,1740.414543744715
26,Indonesia,38.592190882541495,-453.55303933408425
27,Poland,3.4565492636829087,-42.74349159649222
28,Philippines,21.347083863488532,197.40892592715528
29,Japan,13.804767977847995,178.31532148971988
30,Pakistan,247.8336790890674,3068.1016371466576
