,countries,rmse,total_error
0,United Kingdom,107.94758740813424,1378.219675539196
1,Italy,166.9320697440928,2003.2571577171334
2,Germany,73.50171039415342,913.6720509085334
3,Spain,128.77518774392573,1602.717168282798
4,US,868.2007888791708,-8632.575666886623
5,France,87.01333506894062,1075.2193553079733
6,Belgium,104.74316408508517,1293.912810604291
7,"Korea, South",4.041009559838529,49.611577718636255
8,Brazil,1137.2646737351847,-14156.550336853514
9,Iran,44.602009410379004,-462.9914903830304
10,Netherlands,60.38948853049881,762.7745509806858
11,Canada,64.90555305624693,776.9674340609638
12,Turkey,66.43675341412413,835.9083258204162
13,Romania,1.7208329014947656,18.73595455344065
14,Portugal,11.848828969845238,143.663319657534
15,Sweden,28.131507583616607,348.9608049658251
16,Switzerland,30.088611794631735,377.28433296009763
17,Ireland,15.058457246723357,190.61251748652813
18,Hungary,8.938558532456135,114.11227973038571
19,Denmark,10.141186159687983,127.5460456994939
20,Austria,11.007643285858789,139.27959545048827
21,Mexico,544.2210799465626,-6544.593939551742
22,India,608.7878182393921,7304.837184573642
23,Ecuador,10.329467209003479,114.35136212978523
24,Russia,120.16216424196323,-1433.7354000411083
25,Peru,48.08321178562956,-653.9137475679017
26,Indonesia,30.53334901082927,-369.5821441154154
27,Poland,2.8012333944413434,-32.824543806933036
28,Philippines,13.578246075306321,22.273628809146487
29,Japan,6.554021885894128,83.3624148655896
30,Pakistan,130.37377223190387,1643.455495597834
