,countries,rmse,total_error
0,United Kingdom,98.31173564319545,-1138.1827389070495
1,Italy,21.04180281877697,-290.78992846731796
2,Germany,23.21931258299408,286.67083195065777
3,Spain,51.03058114259113,617.0552297941146
4,US,257.23284229360047,1792.4431322602104
5,France,183.6230960482117,-2385.7839174587634
6,Belgium,59.60450098593718,731.4533923998008
7,"Korea, South",2.9698632295835767,36.25784119065301
8,Brazil,1219.9051356173402,14500.452961980547
9,Iran,213.7596055096323,-2581.150960108861
10,Netherlands,2.2763085518966975,-30.197421704727795
11,Canada,146.89009922611598,1779.004479495835
12,Turkey,28.442163242098825,351.7383998485146
13,Romania,0.6783914882697784,3.5679518011709774
14,Portugal,1.5659368770857192,2.2173791057737446
15,Sweden,32.404617623583036,389.72152500386994
16,Switzerland,16.12009008554668,202.95280177377336
17,Ireland,1.6904177911142841,20.03232950057538
18,Hungary,7.517117625178581,96.73489948470565
19,Denmark,4.189294925648515,50.40035456591107
20,Austria,6.14602156264977,76.95504193123169
21,Mexico,1903.7754489367458,23223.652106914666
22,India,701.0198727581561,-9146.788334016539
23,Ecuador,28.06943071830549,-339.5680643935075
24,Russia,79.11433328682975,-916.535918068435
25,Peru,637.7645058956167,7468.372979409196
26,Indonesia,146.97454573673605,1833.9965583092344
27,Poland,0.826978723181374,8.089226761456132
28,Philippines,59.45208154232321,760.614403914534
29,Japan,5.215675257369086,64.05632970455277
30,Pakistan,3685.1234313147943,44438.13956835091
