,countries,rmse,total_error
0,United Kingdom,97.3722208539939,-1144.649432069833
1,Italy,172.70033966607332,2059.6562561292562
2,Germany,125.75647490621925,1553.2333715665743
3,Spain,235.785384448328,2948.161846327636
4,US,381.1516991151039,4749.515570463394
5,France,291.55651565423085,3765.542671128879
6,Belgium,85.2750327190203,1034.8135501563004
7,"Korea, South",4.6569623772129916,59.9210113093844
8,Brazil,727.4097757743751,-9028.421627304593
9,Iran,219.84920337376911,-2698.097698400583
10,Netherlands,107.39446082375548,1354.5023726312388
11,Canada,6.786069618636153,-10.40318526170148
12,Turkey,58.76949731569203,733.0707703681826
13,Romania,12.874095695234741,166.80080933573214
14,Portugal,17.576261728643686,213.3003201267575
15,Sweden,41.300557557391535,506.5078639621835
16,Switzerland,35.92215229095004,448.451523927154
17,Ireland,23.192949692989714,295.7073389333004
18,Hungary,9.77972793756922,125.7778829138294
19,Denmark,13.170776770682915,168.97828430027693
20,Austria,12.526043430450441,157.630931934523
21,Mexico,101.99700664813898,1281.3652508578743
22,India,972.6947526949995,12103.15413024695
23,Ecuador,26.355141280502764,-269.4805825625426
24,Russia,102.30680907462349,-1242.4361133662528
25,Peru,96.08267539153837,-1274.9888244896138
26,Indonesia,57.324244930472936,-708.0107241732195
27,Poland,11.308495944362365,-146.24366078508882
28,Philippines,11.056358890786,-33.996568334876144
29,Japan,1.1712682518811524,-14.829235440211374
30,Pakistan,293.20819790660374,3633.534958078578
