,countries,rmse,total_error
0,United Kingdom,12.618498901574954,11.04147101171111
1,Italy,85.07652024020194,1004.0250877030272
2,Germany,92.24994028934313,1151.7260916946504
3,Spain,170.3040260532694,2142.718195256088
4,US,255.65746321903276,1188.067074804836
5,France,130.49997445473602,1671.0272166773202
6,Belgium,67.6593221853391,816.8313733991074
7,"Korea, South",4.780448332676994,60.820879462107
8,Brazil,903.5538023182485,-11323.961756689056
9,Iran,195.98631745664727,-2426.578183965702
10,Netherlands,62.049132540822676,792.5753679855269
11,Canada,76.61942030905612,940.9126820051927
12,Turkey,15.333032985278923,191.21486202460284
13,Romania,13.62064677853428,175.74234086426083
14,Portugal,17.720575978503575,216.12481051138732
15,Sweden,22.45922576932542,283.95951538156453
16,Switzerland,24.823355633500892,313.087412277502
17,Ireland,13.521237673540465,172.27797233114785
18,Hungary,6.774689035093598,87.36417905600378
19,Denmark,7.615476675590408,93.81584501751058
20,Austria,6.809833545905138,87.45239461630372
21,Mexico,252.0474878757662,-3106.901413177009
22,India,499.03175865138354,-6520.23490917729
23,Ecuador,34.945274982957216,-449.0370212456537
24,Russia,8.97210753859901,-43.24060931398117
25,Peru,327.02559934108143,-4101.455688463466
26,Indonesia,78.57965651516625,-1000.495292105283
27,Poland,3.3434698803500966,-34.19164400942424
28,Philippines,15.237730990593043,27.17960251762878
29,Japan,2.507568330526345,20.369894776186147
30,Pakistan,35.54367461006617,382.4518513310629
