,countries,rmse,total_error
0,United Kingdom,151.4405008440053,-1794.0065802674326
1,Italy,150.47282776336755,1798.4525961446566
2,Germany,58.24302220252919,720.8719669267829
3,Spain,42.23573963917246,520.6863615943026
4,US,624.0293935445776,8623.042426333799
5,France,182.4896962773109,2289.136245190951
6,Belgium,38.00723188349915,467.6587678051813
7,"Korea, South",4.705967439727231,59.27015922377771
8,Brazil,1462.3149875282106,17605.177280911783
9,Iran,179.39711806669203,-2180.1458381429456
10,Netherlands,52.53284351921021,655.0869344485158
11,Canada,229.4469666016578,2855.3506382425635
12,Turkey,59.271256936029694,753.497103257883
13,Romania,8.766408791913461,113.87505900586717
14,Portugal,11.911551536975256,144.21157288468137
15,Sweden,28.025601118698813,342.8800488128501
16,Switzerland,22.014143957549102,275.3527599605206
17,Ireland,9.104612568727388,113.98975404670689
18,Hungary,6.276459190439795,78.88360037160386
19,Denmark,6.10854469180475,76.13752606514578
20,Austria,11.076463794205013,140.40308357874625
21,Mexico,403.25349865089305,5047.383763019912
22,India,2472.8227429579374,30640.857974914106
23,Ecuador,26.420733617873807,323.94044408285345
24,Russia,309.0743873897692,3795.918241172744
25,Peru,80.58609474121116,687.9899251189054
26,Indonesia,43.08137206752502,567.5481158743199
27,Poland,2.2995209052147394,-20.967690234634063
28,Philippines,35.62009310027663,444.23406969885485
29,Japan,1.765197071382638,6.001140341251489
30,Pakistan,361.0067690167308,4472.682440947012
