,countries,rmse,total_error
0,United Kingdom,57.73245610232215,754.2256256593028
1,Italy,225.19569103714696,2730.1252816740894
2,Germany,115.06698029632177,1417.5947155363945
3,Spain,239.25626660142225,2970.2175060345257
4,US,458.51635291623575,-3373.955435668351
5,France,225.1843048038798,2887.6638927859194
6,Belgium,131.50802332892337,1599.7522067415614
7,"Korea, South",4.499580067262318,55.27296088643482
8,Brazil,787.9533271630894,-9997.140040464605
9,Iran,182.00708860834752,-2239.223156510614
10,Netherlands,68.10360123786275,858.6082118885851
11,Canada,112.32008812934355,1349.5040156586422
12,Turkey,39.19126232710013,492.2260914270158
13,Romania,18.907925996567258,240.45520151091745
14,Portugal,20.261110934049757,246.4946685744732
15,Sweden,28.51218746318762,359.03727764572807
16,Switzerland,27.138806359963567,338.71494502709464
17,Ireland,10.736886571308956,134.79421793538955
18,Hungary,9.109447255713382,115.47594560537216
19,Denmark,11.102481448192245,138.95992259141866
20,Austria,12.589246576467293,158.7153257938255
21,Mexico,505.743403199503,-6072.64773265837
22,India,522.7091457616531,6224.24793469629
23,Ecuador,19.90705407290735,-249.59295661601345
24,Russia,156.38245700286961,1963.165334881303
25,Peru,189.32840005916495,-2436.07460788967
26,Indonesia,5.186583931312414,-46.38846906290166
27,Poland,2.169853261985965,28.32093272031608
28,Philippines,14.490960287736948,76.3101740556404
29,Japan,4.74184213155834,58.23550882211437
30,Pakistan,142.50994606547042,1790.6196935656496
