,countries,rmse,total_error
0,United Kingdom,101.04337808720237,-1169.7557939832186
1,Italy,503.41276262905495,6082.464866103045
2,Germany,53.81363257513515,668.6168448234647
3,Spain,165.97464232529154,2035.2019611017627
4,US,780.3657360052043,10723.692535794784
5,France,32.16487055423388,-403.67518179730257
6,Belgium,73.30361044287609,872.5100938419212
7,"Korea, South",3.12453591488984,37.972369345386966
8,Brazil,618.5237357159466,-7943.208957375577
9,Iran,129.4406990732007,-1592.477477484108
10,Netherlands,50.05031283256451,629.2660698537105
11,Canada,38.34444523894713,-505.6559039164819
12,Turkey,83.0569662577886,1041.6982473864139
13,Romania,2.7850869547343104,-34.59442201888322
14,Portugal,16.992846730923773,205.25896711117812
15,Sweden,42.49413292751786,513.8257491727783
16,Switzerland,10.050569562792221,124.42474436165904
17,Ireland,9.101931398224709,115.10256736845004
18,Hungary,7.469570575476995,95.56166064765985
19,Denmark,7.387176448290752,90.89975999395853
20,Austria,9.350008745339888,116.75379114706892
21,Mexico,680.9057464872598,-8325.556153651421
22,India,796.1053496432023,10076.65644322587
23,Ecuador,33.6331402512248,399.48325158438
24,Russia,269.8891922180323,3076.2440942825756
25,Peru,65.64167855010642,-891.6701901835986
26,Indonesia,65.68919323799433,-813.2175015878828
27,Poland,8.094358885211813,-103.63652587838368
28,Philippines,18.294163720431474,127.8286182394965
29,Japan,18.257816470994936,234.971235329192
30,Pakistan,110.58771780543638,1407.9098824264809
