,countries,rmse,total_error
0,United Kingdom,134.14560955456787,-1598.9878929759725
1,Italy,25.20387640906816,183.54030615822248
2,Germany,182.99122907716182,2234.239941869738
3,Spain,146.96991687542584,1740.9042980831823
4,US,1638.6017292980512,-18241.182830822254
5,France,471.22800676606465,-6040.157804772628
6,Belgium,123.15388142512799,1522.6063230858892
7,"Korea, South",5.655444382370395,72.14345362534189
8,Brazil,1380.6918045309424,-17287.837387607935
9,Iran,167.99538877386772,-2018.1782889076885
10,Netherlands,26.647049731323,329.34580256428393
11,Canada,94.04466903396788,-1218.9184008139875
12,Turkey,40.18988973961698,499.4354840215877
13,Romania,2.1085832089525045,-25.430726592145163
14,Portugal,8.651943191366062,100.03570808219482
15,Sweden,28.991445447842956,351.4796738994602
16,Switzerland,22.813030418989403,287.1266894460643
17,Ireland,5.7584493550874125,71.3241410932704
18,Hungary,8.452629630402956,108.82272517966113
19,Denmark,7.838373178159385,97.41471420165112
20,Austria,8.020200045823387,100.5926590233699
21,Mexico,1193.611172875189,-14542.018657103737
22,India,489.3730631098304,-6455.598774687955
23,Ecuador,37.0067323663839,-478.8406385656622
24,Russia,59.44422471350617,-676.4463033648285
25,Peru,461.59451061165674,-5742.822432223111
26,Indonesia,62.77794492529688,-788.8202865296124
27,Poland,9.544391964951858,-123.21671143154339
28,Philippines,12.962152806110117,17.475707438255824
29,Japan,3.2584700888470968,35.57981825595972
30,Pakistan,30.934375782071154,-273.90217407953764
