,countries,rmse,total_error
0,United Kingdom,9.040997224133271,96.95070313989345
1,Italy,286.85314199393133,3423.4578240457854
2,Germany,127.06032067160608,1555.333539273053
3,Spain,121.43260994493437,1488.9976878612529
4,US,922.4254859454278,12528.151569525013
5,France,227.7497235472874,2947.9585461945435
6,Belgium,85.96944063681951,1051.90623418189
7,"Korea, South",3.1229358981659483,38.13454293588467
8,Brazil,130.79691106820766,-1585.1836032471292
9,Iran,200.99149470985154,-2451.7629995626294
10,Netherlands,8.11775415027351,96.5478949855314
11,Canada,163.00904137751644,1971.0722953329735
12,Turkey,49.13404600488999,619.5721066463996
13,Romania,0.7493102122073942,6.341973050297895
14,Portugal,9.034536462294136,107.17014667176355
15,Sweden,6.6087664622624045,67.20628869583933
16,Switzerland,15.22954956398614,191.09699493495023
17,Ireland,6.799083220050961,85.44521078355804
18,Hungary,7.429493095062933,95.5936382241476
19,Denmark,8.147241214047275,100.4922737986052
20,Austria,8.668919130331645,108.26116722561217
21,Mexico,654.8524945156621,8217.376202772168
22,India,766.3226773552612,-9966.55457402228
23,Ecuador,38.3260883778058,469.82566297717676
24,Russia,92.98648237125174,-1088.1275645887604
25,Peru,578.2961621860144,6865.7516528563865
26,Indonesia,47.795864145205705,-564.2991543846634
27,Poland,0.9169632355311561,11.440869991883403
28,Philippines,29.330535864351532,363.3655838529093
29,Japan,2.6503901399142396,30.702758377601203
30,Pakistan,1712.6758737883977,21514.00325945284
