,countries,rmse,total_error
0,United Kingdom,14.603381636884967,181.2491053280828
1,Italy,78.53178919186216,908.5718290919691
2,Germany,61.16560609413649,768.3498685401372
3,Spain,118.4519997373789,1492.3374749441887
4,US,362.99066996109843,-1500.1170140430913
5,France,159.9523389256932,2042.3040713667096
6,Belgium,62.599923066250085,761.520395636315
7,"Korea, South",3.9112727252449897,50.020609435179864
8,Brazil,1185.263931688357,-14781.33584421773
9,Iran,104.12496104861579,-1234.7015671794097
10,Netherlands,69.91993915134911,892.0679637278703
11,Canada,15.768132333230128,146.16975861621023
12,Turkey,82.24891814026566,1040.7630442399848
13,Romania,14.581124256460372,186.5427802551447
14,Portugal,15.523848333730534,189.6272421516068
15,Sweden,47.39242856107436,594.4076614617212
16,Switzerland,22.82603338045798,287.70382608198855
17,Ireland,12.29327558076066,156.54795945346297
18,Hungary,9.980437704371143,129.0241817814029
19,Denmark,5.769853575749828,70.32737933771631
20,Austria,7.730900037601301,98.37314328229691
21,Mexico,127.7786414140412,-1606.8983348027105
22,India,238.0983500072269,2139.346700831755
23,Ecuador,41.48304792913475,-534.0718545254936
24,Russia,60.05577408920686,-699.7823212811622
25,Peru,148.51320243456013,-1919.0717899204028
26,Indonesia,59.90575701326406,-758.5203262602598
27,Poland,4.688273521339347,-51.01219669134554
28,Philippines,18.798452429139243,140.21358591172583
29,Japan,2.1566060343852915,15.51127970168189
30,Pakistan,190.63543812505853,2362.859578224272
