,countries,rmse,total_error
0,United Kingdom,53.71856820142487,714.5411974001472
1,Italy,194.6001912961962,2352.7661696879045
2,Germany,49.588627721473046,619.2054578894184
3,Spain,171.28716542035104,2152.1266745023936
4,US,266.26084127876,752.9311897893422
5,France,396.5838978234833,5120.17128658077
6,Belgium,81.85150373390245,1010.4844998655874
7,"Korea, South",3.0062495125197035,36.62057505744065
8,Brazil,284.5866482557666,-3612.4389242033467
9,Iran,138.01955867451048,-1673.1700773672655
10,Netherlands,78.63262166761092,992.4117648532641
11,Canada,104.00357563770949,1300.864939716501
12,Turkey,53.33879443752243,669.8455737849047
13,Romania,3.279200190248752,40.7090417749867
14,Portugal,14.271338814882185,175.08300728785323
15,Sweden,57.822877146307924,723.6016785485459
16,Switzerland,26.438593376626365,332.101051771758
17,Ireland,17.424509009460174,221.8877488185123
18,Hungary,6.798177075817589,86.53904956346322
19,Denmark,8.805707760228564,110.693233254561
20,Austria,10.393548602536256,131.05414091671713
21,Mexico,52.00991049211984,-519.7639674260645
22,India,1383.8481222482535,16981.23491154264
23,Ecuador,13.455605933984577,157.91501710819557
24,Russia,58.84466841239523,-658.6082310668739
25,Peru,76.12836257869661,709.7689539940147
26,Indonesia,5.914973018952831,-44.22512616274446
27,Poland,6.923387823291274,-85.30789440974723
28,Philippines,16.97581778806608,148.44582200671624
29,Japan,3.3054685532995474,38.60535959333386
30,Pakistan,223.10012695676437,2781.71463954705
