,countries,rmse,total_error
0,United Kingdom,89.27101921849625,-1026.1720613264479
1,Italy,135.78667100997706,1624.514703442252
2,Germany,70.32908432331048,876.2304916626316
3,Spain,204.85149265580606,2566.907382962258
4,US,404.8234602838576,-1106.2101555591944
5,France,229.71684998505236,2976.307160487485
6,Belgium,63.98375383623923,775.3916790905143
7,"Korea, South",3.797923585795268,48.966941200034
8,Brazil,1345.5073961173102,-16705.544707403595
9,Iran,208.09511837128105,-2539.483901145858
10,Netherlands,108.63682225472911,1376.7788762642485
11,Canada,13.992951456292985,110.45747019862057
12,Turkey,61.9217445725288,771.3877651208306
13,Romania,14.748080381458715,191.24738935828174
14,Portugal,17.188090376603416,209.93137811044838
15,Sweden,102.67311712467021,1268.2930681360613
16,Switzerland,34.047231315372755,426.19021357282173
17,Ireland,23.579403822137476,301.6749369003733
18,Hungary,10.56730817863786,136.50912728535042
19,Denmark,13.120510118176139,169.56114133081172
20,Austria,11.69154966659868,148.2064944725485
21,Mexico,89.52287053171683,1173.7840997590974
22,India,3245.10014118414,38813.15221017658
23,Ecuador,53.40765545605619,-621.0244968143488
24,Russia,58.253962038406534,-661.3120623167974
25,Peru,114.02880273131652,-1521.7143589961815
26,Indonesia,57.64295980209865,-708.6053290896847
27,Poland,13.151669777639013,-170.62245909632537
28,Philippines,10.407210259278578,36.4448565842867
29,Japan,0.8330392629386587,-8.14358764655945
30,Pakistan,563.5614845338313,7070.251959599319
