,countries,rmse,total_error
0,United Kingdom,17.43573460029965,232.8822252434038
1,Italy,517.1239358047993,6261.967447694381
2,Germany,61.63777831278644,770.9933665476354
3,Spain,139.32560017541496,1727.7842215422793
4,US,274.6901020050279,2204.7189947462975
5,France,135.86000347481254,1724.4805603741925
6,Belgium,107.82602719829345,1329.1968894449703
7,"Korea, South",4.5647337326325275,57.50795879957849
8,Brazil,1012.5294287804637,-12568.375815919982
9,Iran,67.43173911418671,-738.5699414217461
10,Netherlands,69.51909114468783,884.0531627493259
11,Canada,106.0671846028822,1315.254429732555
12,Turkey,75.55326668370103,951.0922398202508
13,Romania,15.176537856539511,194.2991524754803
14,Portugal,13.746875447122283,167.23644595709507
15,Sweden,69.96045937280749,866.0849101280243
16,Switzerland,30.45539640185092,382.58057757085754
17,Ireland,10.655032122560547,134.93138428381957
18,Hungary,12.003178258901661,154.77491911745352
19,Denmark,8.343287997444497,107.14892971612937
20,Austria,14.918243301409223,191.03083495663003
21,Mexico,543.3014831444153,6807.120239990723
22,India,808.8105492601721,10146.684581274503
23,Ecuador,14.720544991201587,180.03258738567547
24,Russia,56.89502386530928,660.2818587492479
25,Peru,303.83122786264863,3451.4691619904115
26,Indonesia,29.020915494636338,-331.8739112248933
27,Poland,9.265873712339225,-119.25136532212281
28,Philippines,27.02458398841836,287.8350922405493
29,Japan,5.585347000501789,69.4419146274114
30,Pakistan,402.98963212300384,4985.565748776008
