,countries,rmse,total_error
0,United Kingdom,66.15524608298232,-736.2480548883832
1,Italy,78.77969685658896,891.7247627389412
2,Germany,55.0553655042268,687.3490968711666
3,Spain,64.48730606915755,806.3173829932445
4,US,258.546788154151,1374.688039413697
5,France,109.32400962085946,1365.6743456938812
6,Belgium,44.888376690739584,545.0792339647744
7,"Korea, South",4.012882110477244,51.118717682016154
8,Brazil,181.0253455424128,2128.000400478868
9,Iran,92.05994655720096,-1069.5065138966183
10,Netherlands,42.27183197151723,526.1560640996767
11,Canada,98.05343975865777,1197.8820742479695
12,Turkey,68.66233610458877,869.6315541505899
13,Romania,3.6011859296761175,46.83048421104644
14,Portugal,12.294763721565262,149.28449080557462
15,Sweden,43.442980979903766,538.2300164910181
16,Switzerland,23.51280331984717,294.0330228801635
17,Ireland,9.823031697248025,123.34658562339685
18,Hungary,5.853754650291289,73.42156723538194
19,Denmark,8.245270404948263,103.30585710205725
20,Austria,9.961034289300787,126.49458178002523
21,Mexico,401.9732919724458,5012.161136401304
22,India,1516.4353297030725,18716.225116817623
23,Ecuador,76.13099200572917,969.1978901064044
24,Russia,17.780765094942325,-185.98940328920025
25,Peru,296.8286029240601,3459.1011285174754
26,Indonesia,22.605580736277744,-266.93962357883163
27,Poland,6.490909076425006,-76.14030058133886
28,Philippines,35.95681340042988,450.5713876375186
29,Japan,2.2354366770762724,16.1201705546376
30,Pakistan,360.50884179628594,4484.017677393299
