,countries,rmse,total_error
0,United Kingdom,34.95476199478317,472.8857914171822
1,Italy,417.9512674619901,5069.052263826369
2,Germany,81.87560342745259,1017.0526689932511
3,Spain,155.95697340070402,1897.9919349389843
4,US,262.45629301048575,-783.423056621752
5,France,19.27603155815467,179.07778343832354
6,Belgium,141.61818730659024,1729.0937324229274
7,"Korea, South",4.548132428580627,56.75597272424517
8,Brazil,586.9078963860968,-7318.630375437835
9,Iran,139.4448873928903,-1674.7898298615564
10,Netherlands,50.97889354333329,641.7862548829033
11,Canada,102.62398631732283,1275.8196064616225
12,Turkey,72.79168515123594,916.8121537019153
13,Romania,7.833518448399529,99.5078432438217
14,Portugal,23.213642466588862,282.3486702999978
15,Sweden,10.952506529225126,130.80551886303883
16,Switzerland,27.704038629636575,345.1061451620587
17,Ireland,12.372100056446373,157.1628413986072
18,Hungary,9.83881735135362,126.42740883264118
19,Denmark,15.764366280553896,202.20987705594558
20,Austria,14.388789888054678,183.24930580390344
21,Mexico,370.78821561774555,4606.016698073428
22,India,241.83483049384424,2905.026999304164
23,Ecuador,44.51996301086593,566.2537268278861
24,Russia,169.2764277255775,1898.1029992591525
25,Peru,132.09012523723396,1404.9775636487902
26,Indonesia,31.656173841249014,-368.74377656712784
27,Poland,3.3355634233506684,-40.09877831443697
28,Philippines,15.22057298775904,32.02513299431854
29,Japan,7.932298628818658,98.15410658817514
30,Pakistan,212.86644832425392,2635.1077774544583
