,countries,rmse,total_error
0,United Kingdom,42.31447319693353,-441.053007872124
1,Italy,98.75794071318062,1139.023130253438
2,Germany,59.13144060202328,733.197122676478
3,Spain,137.19174835269874,1683.8102087347002
4,US,254.31562737350893,1824.7401632807378
5,France,199.79059866974833,2491.6278783104526
6,Belgium,63.39655619391614,775.5874761196521
7,"Korea, South",4.863021568687737,61.6795780651951
8,Brazil,64.27571412957201,361.48606745908546
9,Iran,49.60636628897293,-535.6346864725274
10,Netherlands,47.62181533987422,590.7163419981438
11,Canada,115.63963295896188,1418.9477307002373
12,Turkey,72.66810792499892,913.9615053145201
13,Romania,8.316415158995598,106.277204285947
14,Portugal,14.20096703337403,172.13893376661
15,Sweden,27.643754555838804,339.4836375955962
16,Switzerland,28.24337064795794,350.0062851779332
17,Ireland,14.510420823587316,183.01369499133563
18,Hungary,5.572121829876598,70.09313568330022
19,Denmark,9.621916708770172,120.78183435085771
20,Austria,13.127415253536741,166.4716177061772
21,Mexico,605.8091566823412,-7420.199808419304
22,India,130.0819533920955,162.44634804936322
23,Ecuador,61.935582030192116,773.5672901264961
24,Russia,33.555936061687085,-417.32456167545615
25,Peru,235.2391727565836,2688.2742248966497
26,Indonesia,4.695819343045552,46.43424109678983
27,Poland,2.5244259483279734,-23.815651568241435
28,Philippines,37.5451972832248,467.13935431569683
29,Japan,2.132117531488661,10.99757435354896
30,Pakistan,269.40954513988027,3333.2428824413555
