,countries,rmse,total_error
0,United Kingdom,320.66535285848147,3977.0755919395597
1,Italy,171.7671620926421,2041.3803898509727
2,Germany,61.148487006871086,762.616729345098
3,Spain,182.24272717548678,2246.763848420175
4,US,341.2971756125383,3548.5107404031223
5,France,28.714137300301747,321.30624391984304
6,Belgium,109.47459286276673,1324.4837992333971
7,"Korea, South",4.713211862286264,59.528034463969476
8,Brazil,527.1272197275642,-6451.746727682035
9,Iran,77.67096574465008,-882.112360175558
10,Netherlands,50.89399339601587,639.9560247225444
11,Canada,8.322353464396544,61.546780042207786
12,Turkey,77.61912805473304,969.6232302066835
13,Romania,7.8200982069120695,101.54482864862354
14,Portugal,14.454194993491074,173.7323868145908
15,Sweden,10.381533336595886,123.58334032715729
16,Switzerland,15.059133294789822,187.90350538695216
17,Ireland,24.150675284486155,306.08334500333916
18,Hungary,10.006265822592198,126.59993399465465
19,Denmark,10.451506498031753,130.55560135648454
20,Austria,14.188982750654645,180.11041919272827
21,Mexico,277.78309219635963,-3133.82201145589
22,India,857.5682854672085,10599.82037835412
23,Ecuador,10.908901227741344,143.02957596253964
24,Russia,98.12863644406036,1163.1485474949536
25,Peru,155.36267116834975,1635.7164560866113
26,Indonesia,13.668309625747622,181.34891966485645
27,Poland,1.3625807588565366,16.64121219568193
28,Philippines,20.889724480692827,127.69951127478095
29,Japan,5.689685238707157,70.18812459342986
30,Pakistan,275.8685177088868,3433.709524884326
