,countries,rmse,total_error
0,United Kingdom,20.341164329891214,275.926765196833
1,Italy,181.53680082027694,2177.4060027458004
2,Germany,63.294566141927156,792.7299022307187
3,Spain,153.15015639036383,1914.1319098532608
4,US,301.0769984312192,-1857.7233906981346
5,France,244.68510926406822,3115.0789317401295
6,Belgium,84.02720279052005,1026.291557745659
7,"Korea, South",5.573294391086523,71.08652618381069
8,Brazil,688.5481505342353,-8628.755029690212
9,Iran,62.929555532511685,-732.1608416513818
10,Netherlands,73.58391585603127,933.3408929847377
11,Canada,11.784085245420687,86.4879251477899
12,Turkey,73.07429730009586,919.0580241534851
13,Romania,17.409378297074188,220.2198351954989
14,Portugal,19.762669954585334,240.98878099027039
15,Sweden,38.310764599842706,482.97607395610305
16,Switzerland,29.969795814922836,373.9271343034939
17,Ireland,18.630970845617387,237.37522474705185
18,Hungary,10.53692792746242,135.84186396816352
19,Denmark,10.082971491855583,124.26282343787278
20,Austria,11.740698172961608,147.96649692844233
21,Mexico,386.05658445297485,-4736.114902263307
22,India,473.1624859594603,-6186.118474146893
23,Ecuador,20.794611600864332,-264.6091531674442
24,Russia,17.82094635716176,-206.51543216943855
25,Peru,197.44174713673706,-2517.5484685073097
26,Indonesia,53.760233954669225,-684.6499062749791
27,Poland,1.1946276215505256,-5.353893656662137
28,Philippines,15.34352599998592,11.46175411320172
29,Japan,5.095076883758408,61.130542845077585
30,Pakistan,70.5702559671777,813.6026370172838
