,countries,rmse,total_error
0,United Kingdom,183.59368746654349,-2201.961077991258
1,Italy,127.76609713860822,1497.7637308424314
2,Germany,67.89870289229455,838.5234189182446
3,Spain,343.8402334164716,4167.564268307428
4,US,1963.9035470939052,-22141.580013205
5,France,417.11458143013124,-5332.048762863281
6,Belgium,105.7709775626351,1309.611834362134
7,"Korea, South",7.006679971246505,89.7305753454531
8,Brazil,1233.1250626693832,-15260.275776803966
9,Iran,69.06748796574857,-777.4586676619319
10,Netherlands,34.04158728985479,420.05366685553867
11,Canada,82.23025857583094,-1063.4975736232298
12,Turkey,41.99604599726253,524.5641912952685
13,Romania,3.2737568631766787,-40.75923076068108
14,Portugal,13.025753927875568,156.79453461927008
15,Sweden,63.88098381895043,788.4733686351543
16,Switzerland,27.13968171633159,339.51853664936965
17,Ireland,16.62915481809026,210.69124459896983
18,Hungary,6.992219036504944,90.39515545242894
19,Denmark,9.417766650275606,117.22878950232536
20,Austria,8.043536033966225,101.39438466271368
21,Mexico,1462.6926318857775,-17953.71716779539
22,India,183.8078488004803,1737.1122346997763
23,Ecuador,43.988898945606834,-568.2946786660646
24,Russia,92.48505262599066,-1093.7555031576453
25,Peru,388.32263300114937,-4860.494095931288
26,Indonesia,81.59803569438564,-1027.0215825369532
27,Poland,8.41567710686588,-108.19078830957966
28,Philippines,14.787998883749095,-60.25257298376181
29,Japan,3.385134878990705,37.663334376419144
30,Pakistan,92.35338001032423,1146.155902292225
