,countries,rmse,total_error
0,United Kingdom,52.807819930317656,697.9539024480728
1,Italy,141.57132908832332,1676.7490705562964
2,Germany,51.18418773864066,638.6458960129411
3,Spain,173.03659255685616,2157.420182212362
4,US,478.0866013094294,6423.775423255698
5,France,144.3213505663451,1828.1256603623397
6,Belgium,92.85232198435186,1146.4921815420932
7,"Korea, South",4.432829874254772,55.98968048426224
8,Brazil,1028.3431960818143,-12691.301439394443
9,Iran,21.02889080926914,-94.76043757455591
10,Netherlands,52.57548594064212,662.5771793381335
11,Canada,77.75045683918792,954.941952148278
12,Turkey,68.57621688777805,857.5680199103374
13,Romania,1.846462412087448,22.991117608345633
14,Portugal,11.061303810011125,132.26579749915166
15,Sweden,31.31164648421836,385.39836996537827
16,Switzerland,18.662597066294712,233.74091158576633
17,Ireland,27.353432010751202,347.67740709033563
18,Hungary,8.290197692469038,105.19003316131399
19,Denmark,9.703694905554196,120.9981525159966
20,Austria,10.509936494360916,132.77912731683318
21,Mexico,497.0292382019728,-5948.844084848224
22,India,834.1108105979154,9280.96841172603
23,Ecuador,6.554045620071471,63.48572448386767
24,Russia,5.767155568977885,23.200328821713356
25,Peru,239.6781368089097,-3039.8172672532455
26,Indonesia,45.08603079205285,-551.1537214157541
27,Poland,3.899878711469144,-44.11472994606146
28,Philippines,16.7678580335414,-33.343376176163645
29,Japan,10.642154874894555,136.65065033598208
30,Pakistan,158.31234807337336,1968.1469768089912
