,countries,rmse,total_error
0,United Kingdom,15.895938791237104,-102.88486353277403
1,Italy,58.84590202916675,648.4874140294929
2,Germany,40.21942304616552,499.0846930024171
3,Spain,101.6488940538284,1262.8423899954619
4,US,410.74223523569657,-2154.801837672465
5,France,80.71513400848607,-1050.6123106833302
6,Belgium,57.74503334122481,712.0002733082267
7,"Korea, South",4.140048420057625,50.94790288552156
8,Brazil,87.16863619810367,-882.0189371784145
9,Iran,38.63437160463343,-455.7938113361861
10,Netherlands,9.186689083209654,113.79122302245099
11,Canada,57.221425990056794,671.8143564840041
12,Turkey,10.78559427180018,131.633322258708
13,Romania,1.1091741571795375,-10.153695474929407
14,Portugal,2.1597535044883394,15.536130418880731
15,Sweden,23.293732590756726,278.8580412006273
16,Switzerland,16.436206496545786,205.47049243965515
17,Ireland,7.417380456500905,93.9106118349609
18,Hungary,6.616708730242038,85.15809378922786
19,Denmark,8.256967222160444,101.71638813105562
20,Austria,6.3681763089472625,79.37951211020568
21,Mexico,293.69602692441737,-3554.085018536418
22,India,533.7271463123601,6454.612826659608
23,Ecuador,42.96589366735707,518.6478429706331
24,Russia,101.15861566504466,-1185.129313593809
25,Peru,355.4730699766317,4165.586324446656
26,Indonesia,12.060844753299993,161.5509492754578
27,Poland,0.7902287343502078,1.9770430110034454
28,Philippines,13.295399600574765,93.87827729018198
29,Japan,2.693670814125805,30.744981559643595
30,Pakistan,768.3109152736711,9341.091543955668
