,countries,rmse,total_error
0,United Kingdom,19.158352737855736,259.429784281092
1,Italy,721.010926954376,8749.50668863138
2,Germany,113.81433376624064,1411.5093773919887
3,Spain,115.19248950850412,1410.7172217067423
4,US,243.73049785029778,1925.9805529069345
5,France,66.39259171932311,827.1196261612378
6,Belgium,137.22591112708275,1694.0486696647151
7,"Korea, South",4.614966978263593,58.14136473132828
8,Brazil,702.7639398867926,-8953.149448897493
9,Iran,68.20016426287056,-766.4620449734066
10,Netherlands,72.03168369314133,913.0980639622416
11,Canada,59.65478004123526,735.1919129547316
12,Turkey,71.29143140664924,893.3368181719272
13,Romania,13.487890447618415,168.02921879923196
14,Portugal,15.621172594189778,190.11013421791077
15,Sweden,66.9530257810978,823.0781508257502
16,Switzerland,39.69612458931851,496.43722685190136
17,Ireland,13.159458319507738,167.31499535803601
18,Hungary,8.581345514360912,110.4990623116703
19,Denmark,11.275891294942433,143.91429180785428
20,Austria,15.434660386735212,197.21147321931682
21,Mexico,75.38583624259195,-840.657989617037
22,India,324.1137803055944,-4218.684122056118
23,Ecuador,26.65813218470752,338.1684701211816
24,Russia,88.41126055143958,1035.0143687510713
25,Peru,41.79414176321019,-541.679323696284
26,Indonesia,49.28396880657296,-593.8969430565606
27,Poland,3.4032181935028247,-41.183891329685764
28,Philippines,17.67767790053898,127.8773685300277
29,Japan,2.052245711692784,9.163784508539283
30,Pakistan,118.64643872192116,1414.262595545077
