,countries,rmse,total_error
0,United Kingdom,142.13802841230478,-1704.9848745336676
1,Italy,111.73716828829006,1300.4553523039253
2,Germany,250.49714703429268,2999.1298369707492
3,Spain,111.48648239405175,1311.913386255514
4,US,1874.7769909900012,-21209.136920228673
5,France,425.1900516222891,-5446.69492951894
6,Belgium,208.61155202566405,2573.421617129338
7,"Korea, South",4.64478283744709,59.46412729657604
8,Brazil,1393.0296175744347,-17493.11861484011
9,Iran,218.34822667558885,-2659.5796170739204
10,Netherlands,38.851756565527346,483.17712909217374
11,Canada,76.03345541798633,-996.5086456979109
12,Turkey,36.98493731633366,460.07925374768394
13,Romania,1.26062503887075,-12.55822140201002
14,Portugal,8.834619923341334,103.7699609616906
15,Sweden,63.535999229421705,782.4104890206487
16,Switzerland,34.02877117433919,425.8882947161614
17,Ireland,9.387448323620122,116.90919338512147
18,Hungary,7.326947012597799,94.38829298469985
19,Denmark,6.713578952456099,82.95285789290915
20,Austria,9.606473920810982,120.76399454802767
21,Mexico,1034.4014637015514,-12568.938866369059
22,India,703.1695901642801,-9227.092837796154
23,Ecuador,29.20395738921074,-377.80205036579673
24,Russia,33.861445966480446,-379.2817303901861
25,Peru,433.4196024948018,-5425.914436429197
26,Indonesia,80.43341964128699,-1012.1662539472428
27,Poland,9.05028624809858,-116.77110440365749
28,Philippines,14.588571690592937,-63.43943612295078
29,Japan,6.350219006064661,79.77107044821226
30,Pakistan,34.19015603683874,63.43290097685144
