,countries,rmse,total_error
0,United Kingdom,172.66584939250654,2165.0030636407864
1,Italy,426.6205512474833,5058.649392650675
2,Germany,73.34497173889389,910.4713304999813
3,Spain,139.7786542635949,1739.066120308355
4,US,414.87685031416333,5270.6174483984
5,France,227.51983361717282,2902.194622134829
6,Belgium,110.99437858146685,1344.014148295237
7,"Korea, South",5.02419293685796,63.863569393236475
8,Brazil,1484.283634155382,-18385.703353029436
9,Iran,36.552677011137334,-349.49640975605416
10,Netherlands,60.00137112723297,754.8214403247315
11,Canada,20.558005135711927,220.7310411259453
12,Turkey,65.20163878073764,818.8157340776368
13,Romania,3.36660001865711,-42.15784643649596
14,Portugal,13.796059775788443,166.847180664518
15,Sweden,46.363456272881734,569.2622934740335
16,Switzerland,18.650044250438114,231.97843104729716
17,Ireland,21.36521649216275,270.9366688648793
18,Hungary,7.165250337977999,91.00617271362707
19,Denmark,10.198214205033343,127.66122863401284
20,Austria,10.763100018516393,135.4917470747116
21,Mexico,540.5070375367397,-6493.945366232678
22,India,262.1346767357195,2290.0535890607334
23,Ecuador,18.05972951884021,-222.95296834164446
24,Russia,32.147979983132004,-268.52915104385056
25,Peru,509.9284310842553,-6316.669164072886
26,Indonesia,73.17753420673363,-917.8908570857669
27,Poland,6.266587760766755,-75.60142999553403
28,Philippines,16.824283330930275,-75.75090644970743
29,Japan,1.3762681250488125,-15.36994640356026
30,Pakistan,23.15284619714424,260.92676637898535
