,countries,rmse,total_error
0,United Kingdom,104.46328647843333,-1215.923505131388
1,Italy,390.0533966023354,4713.465012962898
2,Germany,72.39753875648564,897.0207533975644
3,Spain,173.17119960204886,2154.6130183103346
4,US,280.1892479375501,2586.458533775949
5,France,133.5460335847965,1710.078699658502
6,Belgium,112.60361311516026,1352.1488498491783
7,"Korea, South",2.377837338837646,28.66847334606095
8,Brazil,527.6589339282935,5626.19847792626
9,Iran,180.45988747941854,-2269.649878560589
10,Netherlands,80.20231995958142,1012.1054878613362
11,Canada,6.537673560990919,-60.67793064512415
12,Turkey,58.48267684619748,734.9237562468859
13,Romania,2.6038659349731845,-31.926903217835672
14,Portugal,19.65447621300938,239.91871241302422
15,Sweden,75.99461437409813,922.8871605835508
16,Switzerland,23.909243700353475,299.24406501275206
17,Ireland,16.4306102800454,208.1973017000609
18,Hungary,4.829856129624144,62.09580354430245
19,Denmark,9.28218031224176,114.77119278533377
20,Austria,11.582878967289506,145.26834153155136
21,Mexico,230.30368043083473,-2927.7664761609412
22,India,1275.235676850391,16471.995617760193
23,Ecuador,63.97058215084016,833.5252261260143
24,Russia,158.8432524421798,1939.874126410898
25,Peru,159.4070264120168,1682.2920983999793
26,Indonesia,57.72061547543942,-713.2035800417146
27,Poland,6.225916386676999,-79.38469013446382
28,Philippines,20.43517625580186,175.803915878807
29,Japan,0.8389931876471688,0.9595559492810999
30,Pakistan,194.6686323824994,2438.7605951903433
