,countries,rmse,total_error
0,United Kingdom,113.35731185501203,1444.6951471657594
1,Italy,321.0008479770586,3866.5381743024705
2,Germany,106.47178437143648,1304.0953122303679
3,Spain,87.41325592980469,1070.4545567739501
4,US,295.84334921101316,1258.081170047626
5,France,88.86438902745769,-1153.977717133569
6,Belgium,118.39802396829465,1430.431396116621
7,"Korea, South",2.7343152841880634,33.353982600634566
8,Brazil,1006.3600441977572,-12647.809274305404
9,Iran,162.39451540763977,-1952.9330475792467
10,Netherlands,60.57251681408379,757.4565271901723
11,Canada,12.960459981475546,-177.1943536129981
12,Turkey,63.7339991587615,799.1173878958573
13,Romania,4.17605074876208,-52.80351872456578
14,Portugal,14.477072581673871,175.85249760186278
15,Sweden,58.00918098468911,711.3374946616656
16,Switzerland,26.14587710290408,324.64747047494603
17,Ireland,15.56085613379174,197.03357379469838
18,Hungary,5.346379632472776,68.80011518794016
19,Denmark,9.050044211265554,115.1737357635273
20,Austria,11.648213833821622,148.1967911695944
21,Mexico,512.6185374984971,-6177.467002982485
22,India,286.4375187235293,3571.4130690865604
23,Ecuador,5.643394939959245,42.04436081210906
24,Russia,203.26824622771994,2497.350676565648
25,Peru,146.03605573969224,-1913.9346652918248
26,Indonesia,79.26276379777661,-985.0516523707639
27,Poland,9.107145210833268,-114.44878057334728
28,Philippines,14.419619247141512,-57.00209766597237
29,Japan,2.765033557448695,-35.10467240299458
30,Pakistan,104.33292532539528,1293.9323659115873
