,countries,rmse,total_error
0,United Kingdom,11.145391428184702,132.45506982335064
1,Italy,38.59425278810437,400.0328276364859
2,Germany,126.10031886554259,1564.9373332268185
3,Spain,130.43905537014587,1602.62961503825
4,US,798.2162151438674,10945.382945917438
5,France,115.7232008197633,1459.6818213131673
6,Belgium,95.68735810720244,1186.9970277459481
7,"Korea, South",5.594111589017107,68.90417251452021
8,Brazil,1410.8215327037392,16619.2747625974
9,Iran,184.55191071217794,-2227.4867230437476
10,Netherlands,25.89571638214454,325.74146466912947
11,Canada,174.02545709907074,2138.5193731336635
12,Turkey,44.23756776718277,560.2671659745772
13,Romania,3.1483232602445614,40.81095147110426
14,Portugal,6.550002095558512,75.91868476478513
15,Sweden,50.79416900228131,613.0059304751613
16,Switzerland,34.89760040393233,436.173986361981
17,Ireland,7.47983215219219,94.43789377700632
18,Hungary,7.151041683711268,91.97677762306911
19,Denmark,9.565662720347408,118.34431495757849
20,Austria,7.251037105226966,90.76939511033079
21,Mexico,2921.1880427752576,35631.736846433516
22,India,357.42864899009993,-4695.131630001841
23,Ecuador,107.9917458928921,1394.0882058680736
24,Russia,99.79472736623705,-1168.940603285169
25,Peru,1147.277756645885,13742.31366155759
26,Indonesia,34.8112174047327,-399.9602917395399
27,Poland,0.853815704456122,9.531148285487632
28,Philippines,27.416338309584663,338.95989577161396
29,Japan,1.5814146562454239,14.745276569927302
30,Pakistan,1440.8947906283502,17387.4992823834
