,countries,rmse,total_error
0,United Kingdom,56.85988488419876,759.3128009190841
1,Italy,179.166924210385,2153.790997143981
2,Germany,74.6914736685441,935.8874024575606
3,Spain,167.58101105801947,2093.894455870199
4,US,252.01676356490458,1783.5299230076562
5,France,267.9559196981346,3423.4290340065445
6,Belgium,75.66360482291502,910.9463204169772
7,"Korea, South",5.728037767744054,73.12912753027581
8,Brazil,495.7177508160731,-6171.6711001896765
9,Iran,77.09209240784914,-911.3387465196483
10,Netherlands,81.93405873459807,1040.5152183073428
11,Canada,72.03054333801222,868.4041535520848
12,Turkey,82.51869338671646,1035.6361130173007
13,Romania,21.97158631828198,278.2247731196315
14,Portugal,20.338680042075374,247.95826745493665
15,Sweden,26.51815579886554,333.2869142709907
16,Switzerland,30.750528319452943,383.8476933280494
17,Ireland,18.038418219547204,229.63280666387794
18,Hungary,12.412051985193148,159.94983340865718
19,Denmark,9.686767247638207,119.9268463429882
20,Austria,11.969752791463074,150.76972167022564
21,Mexico,171.17657324610047,-2121.9031293557127
22,India,258.0614584541417,-3298.2596901610614
23,Ecuador,8.222566465560641,-100.09644267366139
24,Russia,26.319248183260903,-318.68860536175316
25,Peru,72.38086768216267,677.8026629292617
26,Indonesia,49.19343189419213,-620.4809777073773
27,Poland,2.0281467922550225,26.320568465798203
28,Philippines,17.304301114619786,103.50414497618209
29,Japan,7.493016827491478,92.55648725380617
30,Pakistan,155.3387063916597,1917.2141365220398
