,countries,rmse,total_error
0,United Kingdom,9.70131423540989,95.69512069328266
1,Italy,66.11246052364706,742.8479297878117
2,Germany,61.212097770876106,753.4752559025891
3,Spain,108.49854309215424,1326.0768702561986
4,US,509.0965869409801,6987.223693244632
5,France,29.51279814657404,-360.0752786037855
6,Belgium,68.80829442005216,843.6813440422904
7,"Korea, South",4.441155572205016,54.68521889361287
8,Brazil,81.0852554593597,-464.62821467905815
9,Iran,194.82148462176772,-2376.952463437574
10,Netherlands,11.049820115390713,135.08331620222492
11,Canada,228.31141530442264,2743.0965892684985
12,Turkey,38.37531363949165,479.71861254134575
13,Romania,0.7374328577961705,5.159057640559524
14,Portugal,8.39977622428518,100.17177090077806
15,Sweden,7.84129826654399,83.00108488088799
16,Switzerland,19.95069704462139,249.84811129198275
17,Ireland,5.39479853073557,67.48160477226675
18,Hungary,7.688232639852413,98.96971474330032
19,Denmark,6.986952168185947,85.85270028608124
20,Austria,8.638163792229037,108.07459570696786
21,Mexico,1455.5243040410853,17940.23736218279
22,India,720.4482168973565,-9386.990253870117
23,Ecuador,16.913126696875114,-162.24329195702285
24,Russia,100.47101099295604,-1176.6489566399746
25,Peru,2206.0721991177024,26427.57160574168
26,Indonesia,14.202692449635357,189.01182704297696
27,Poland,1.0511144431694852,13.023078565677622
28,Philippines,32.196154441875166,403.79682503266355
29,Japan,6.067891348762004,76.00377446974888
30,Pakistan,2472.7201384180157,30585.876924402215
