,countries,rmse,total_error
0,United Kingdom,97.82843625815802,1255.9126896974667
1,Italy,63.233122946177,703.0326912959614
2,Germany,49.27923041662778,613.5821085322649
3,Spain,96.61557112199681,1206.8031725784226
4,US,438.15128071444246,5719.430714438415
5,France,301.36793351053535,3850.7086134951924
6,Belgium,87.04599262788162,1069.183719758926
7,"Korea, South",4.478125565896248,56.39318413710609
8,Brazil,980.7404757211984,-12154.260675450096
9,Iran,33.326225036927944,-305.1007520433077
10,Netherlands,52.65970748769847,665.0471479506544
11,Canada,72.7866234005413,883.5065182609108
12,Turkey,79.16523392317127,992.4387459089937
13,Romania,2.536197578375036,32.50599024551542
14,Portugal,14.0384159696418,169.3110014118595
15,Sweden,24.02315914778841,293.8732825315029
16,Switzerland,18.60001130654831,233.90541668879635
17,Ireland,23.788160643508633,301.9963718937425
18,Hungary,10.648085368929594,135.27481830939564
19,Denmark,10.181026284098024,126.99387779374433
20,Austria,10.490961288526895,132.08156454677243
21,Mexico,444.38926225278806,-5267.6561883669965
22,India,1015.520632915921,11590.591681047003
23,Ecuador,3.509409075356443,5.273537241388112
24,Russia,93.22700918943946,1053.7953405197309
25,Peru,174.13204589672375,-2221.6125659452737
26,Indonesia,50.35214226572364,-619.3070367067984
27,Poland,2.6674578021534,-28.377837400387932
28,Philippines,16.70779086427664,-25.449009119878895
29,Japan,7.118925935399666,89.98035923939155
30,Pakistan,284.77133597570236,3550.4858466375526
