,countries,rmse,total_error
0,United Kingdom,203.81539073347807,2514.2847365899725
1,Italy,284.63200496863254,3423.3499865751296
2,Germany,242.45137161524488,2929.3614066819573
3,Spain,127.95703007683525,1460.3247299675445
4,US,688.2822629968873,-6016.995493063798
5,France,139.2981966198792,-1804.004581897144
6,Belgium,158.50344008679517,1928.3180387315072
7,"Korea, South",7.673360357711019,97.54652994136819
8,Brazil,827.9589867064491,-10573.428070535174
9,Iran,116.70907337050785,-1381.3710444790422
10,Netherlands,50.63343465022515,628.2353150655375
11,Canada,13.10339390845311,52.85610687232503
12,Turkey,32.41755575505852,399.95619373997744
13,Romania,5.0843101777073,62.61275851050624
14,Portugal,19.101730874825837,229.8001377515499
15,Sweden,23.15112219202375,278.8921565197194
16,Switzerland,39.87789519465481,492.8606353309627
17,Ireland,15.735771412321268,197.5377199099285
18,Hungary,7.668387401234583,98.59006199350604
19,Denmark,10.979227248459631,137.1523024384199
20,Austria,10.3562829766149,130.74707221330584
21,Mexico,641.8342803134846,-7756.595773261917
22,India,178.02762699426117,1894.0855080478323
23,Ecuador,5.455161152685167,-51.8429361018334
24,Russia,149.13978456386533,1673.1400983538238
25,Peru,152.08549489800185,-1970.4698875105678
26,Indonesia,31.862905242813923,-393.04908695974257
27,Poland,1.880433596077522,-16.386329804959985
28,Philippines,14.602235850824755,-70.33889796750015
29,Japan,4.324745521089174,52.24382230222808
30,Pakistan,164.6079240287276,2001.5542611125923
