,countries,rmse,total_error
0,United Kingdom,97.45142128098861,-1128.6992473837417
1,Italy,129.3876174715469,1524.3921818675376
2,Germany,76.92898436638119,944.2732990917247
3,Spain,110.64153417311066,1360.0484066379927
4,US,321.1963111840891,-995.4818783506198
5,France,88.71084156773914,-1137.109982895442
6,Belgium,134.4982749473735,1652.382889441915
7,"Korea, South",4.358275694650948,53.2808390383959
8,Brazil,942.7486953699728,10529.142551946901
9,Iran,118.41426720741468,-1407.109330728923
10,Netherlands,8.292909931234908,101.7766704721966
11,Canada,62.59126703711735,749.6366624529885
12,Turkey,35.265985661790566,440.4665999413863
13,Romania,7.603147875687655,97.07294537700483
14,Portugal,3.6256734807491773,35.79007467310137
15,Sweden,9.654572912572066,105.49190089345174
16,Switzerland,19.272246611570118,242.0245081161992
17,Ireland,9.571209598674018,120.40532349855751
18,Hungary,7.218766555701169,93.0134902831327
19,Denmark,8.681453054191413,106.48688778466357
20,Austria,8.818224552056623,110.55687138748955
21,Mexico,587.1833139725986,7349.427739251707
22,India,592.2885932719485,-7734.582216610187
23,Ecuador,37.86492453860901,488.0625032727953
24,Russia,170.34462357847167,1997.60372555582
25,Peru,974.2980513402941,11723.78468458302
26,Indonesia,6.444056565634847,3.154652152838821
27,Poland,1.0164866788014182,12.238179055938247
28,Philippines,16.216610813490313,168.84477802557745
29,Japan,3.2541387907252166,38.39164707549715
30,Pakistan,1154.6846281591888,14398.962390175519
