,countries,rmse,total_error
0,United Kingdom,81.10369549309961,1020.5859801712722
1,Italy,229.72392304319501,2766.6844007136538
2,Germany,145.69943223643818,1793.290874391392
3,Spain,255.21691017899116,3187.500264367753
4,US,407.3757716336154,-1171.113978071
5,France,423.15994331951777,5470.654235009893
6,Belgium,94.2531618747338,1138.287302302667
7,"Korea, South",5.9168930753404,75.71327088753813
8,Brazil,621.4159010961744,-7779.908787264871
9,Iran,174.3036798018913,-2120.241788527851
10,Netherlands,112.08470543878927,1421.8616512603598
11,Canada,54.74488742692526,642.7637612590536
12,Turkey,43.33063212659212,535.9811648444045
13,Romania,15.056646414311093,193.0273603033366
14,Portugal,22.57536840021329,275.06697170223913
15,Sweden,46.9616567179727,580.0585857525504
16,Switzerland,41.43727359712374,516.7161200928264
17,Ireland,34.2043591937499,434.8584087477538
18,Hungary,10.49647991258281,135.03728958202328
19,Denmark,16.07702114463416,205.99682471071208
20,Austria,15.363478347065314,193.77118398393173
21,Mexico,207.89763799997164,-2384.484239673722
22,India,132.2263895601127,-983.9362950526356
23,Ecuador,36.54929174893503,478.9598346155926
24,Russia,118.9011493339884,-1462.4816763531803
25,Peru,27.67022080477154,-204.94865895772818
26,Indonesia,66.40455098979801,-826.1666100733208
27,Poland,9.758302081207805,-125.31800769184048
28,Philippines,13.60025639496877,-87.86672616826337
29,Japan,6.652651115870352,81.31116624012982
30,Pakistan,220.80462189700182,2679.4198504232772
