,countries,rmse,total_error
0,United Kingdom,125.57526869749734,1597.0878910205356
1,Italy,526.7066260682245,6379.005878341538
2,Germany,129.0392904789481,1592.0755625258487
3,Spain,122.78442927730235,1507.4360197144274
4,US,375.28804103188827,-2870.0562825384695
5,France,76.49373679828734,938.9790305658272
6,Belgium,148.07969689457906,1813.3480597267956
7,"Korea, South",4.834654262981847,60.44448402132792
8,Brazil,393.60271317031464,-5021.6329537484635
9,Iran,119.27378743615458,-1420.0038860713194
10,Netherlands,56.548367593888045,712.806363925978
11,Canada,97.9155044847763,1236.212142790466
12,Turkey,69.92506785124377,882.5897694316188
13,Romania,19.529312245613678,244.19817034668773
14,Portugal,19.101911365064538,230.8044009378588
15,Sweden,24.218304135334883,294.3474479983548
16,Switzerland,32.96810296045725,407.9027030294157
17,Ireland,15.430100071093873,196.2907118626859
18,Hungary,9.52220078565378,122.43387402753378
19,Denmark,15.677750952164908,200.73792057434025
20,Austria,15.055011367159322,191.8977764198841
21,Mexico,265.0286982877406,-3172.516819529432
22,India,288.88625699401865,3617.3568284270004
23,Ecuador,43.16462062341352,546.8548688337119
24,Russia,158.7407671073652,1776.1720878057627
25,Peru,167.7694863028662,1809.5945813883664
26,Indonesia,33.06353599046473,-387.1587492849811
27,Poland,5.249290091357908,-66.35830333102211
28,Philippines,20.519269591911822,183.8063818049057
29,Japan,8.844029396772836,111.85787103332531
30,Pakistan,279.0133270086215,3467.0508194363947
