,countries,rmse,total_error
0,United Kingdom,317.74540263583253,3943.536722008539
1,Italy,257.91494941820406,3093.1478160158554
2,Germany,112.54923043120195,1395.9299482020804
3,Spain,187.77733874897044,2322.089326876305
4,US,448.51934930218187,5903.914106152937
5,France,137.20879326853347,1744.1248629902611
6,Belgium,119.288557402186,1442.8736412918972
7,"Korea, South",5.16265286771517,65.04627454795761
8,Brazil,513.7299929764926,-6250.0249800102465
9,Iran,117.96912083574682,-1397.6932283523756
10,Netherlands,60.48701905347789,759.9404661267816
11,Canada,58.13387865747962,708.8285094173664
12,Turkey,71.30799670549575,892.4911976197961
13,Romania,11.769539403119136,152.14716900028105
14,Portugal,13.911226260635805,167.29029358492008
15,Sweden,28.820339410539237,352.75656660482275
16,Switzerland,18.30099831923238,227.6532181027881
17,Ireland,25.03239940255967,317.2690242104846
18,Hungary,10.012584833474447,127.04926066882867
19,Denmark,10.315112915207434,128.725209545503
20,Austria,14.338619213820254,182.3849443619249
21,Mexico,86.99238767283009,-632.2481927032823
22,India,1269.0277410126444,15589.510571013607
23,Ecuador,17.8416938627823,233.38668916858205
24,Russia,157.60799094552885,1831.510357952738
25,Peru,165.36494978809054,1822.4804476657628
26,Indonesia,6.904077774093933,13.731270538672902
27,Poland,1.9949613846281613,-17.91131217576475
28,Philippines,19.095356359435705,90.96113268027801
29,Japan,10.159834954776045,130.12467954232582
30,Pakistan,240.46374387324812,3011.409211341058
