,countries,rmse,total_error
0,United Kingdom,78.75627323308595,1003.3071073397477
1,Italy,211.0718782502529,2563.4008905823616
2,Germany,130.59973810254428,1605.6118870878997
3,Spain,179.87880362580202,2217.873369421341
4,US,479.5503532385601,-3523.691277273945
5,France,298.3209371212749,3828.8295287500323
6,Belgium,135.86363862701808,1655.658060040609
7,"Korea, South",4.177139443798246,51.14082370690602
8,Brazil,555.384894411443,-7036.915168451709
9,Iran,179.168234037686,-2205.0061236538995
10,Netherlands,73.66133778052715,928.2185680427273
11,Canada,117.27006204361894,1403.5963496484403
12,Turkey,47.90203879882229,603.2082639471148
13,Romania,19.97160875851383,254.6626082136748
14,Portugal,19.235271802728068,233.18138765839709
15,Sweden,35.605973666413746,450.9426242923588
16,Switzerland,27.95320302231609,348.1833700670499
17,Ireland,17.55617662030658,221.5668335572463
18,Hungary,8.647955764869318,110.57029521245603
19,Denmark,12.377300496233149,154.82719698316373
20,Austria,13.24117513085907,166.94440260130483
21,Mexico,557.9211791024267,-6717.984794062988
22,India,85.84667678136016,-1044.0164248544752
23,Ecuador,5.342008385409877,-10.197962805572388
24,Russia,124.94207941569054,1489.12361499388
25,Peru,35.456065784450395,-457.6715705025272
26,Indonesia,21.281899127935276,-255.84238338052148
27,Poland,0.6956276958578649,-3.2760515788517637
28,Philippines,13.324269614366798,11.876214069457717
29,Japan,9.63495328811558,123.48228883974168
30,Pakistan,105.20843591106333,1332.96241328164
