,countries,rmse,total_error
0,United Kingdom,45.42551794687434,609.0325741136985
1,Italy,64.94076727834461,750.9122575707157
2,Germany,121.99135842273603,1510.7294011063893
3,Spain,179.90015069127352,2245.715406243459
4,US,455.80074426208137,-3643.162355699693
5,France,148.3972650536254,1879.372115094161
6,Belgium,81.31616551230152,983.1186335721061
7,"Korea, South",5.924859701049307,75.17100324761222
8,Brazil,482.4853249050271,-6087.208232212273
9,Iran,87.29879431181936,-1046.7243755779255
10,Netherlands,72.41745853964156,921.2068929290289
11,Canada,100.66509333721882,1252.3768938555743
12,Turkey,32.571975651671686,409.5367417470109
13,Romania,20.971277795259642,265.48280282844513
14,Portugal,17.759622640792223,216.40291161681753
15,Sweden,17.809333734257287,225.7329407283656
16,Switzerland,31.41572347266647,391.292559642409
17,Ireland,16.166524704404456,205.29222521374737
18,Hungary,7.731473646421222,99.17531880323078
19,Denmark,8.887270641400304,109.64373038684761
20,Austria,9.780272236734605,123.6875134174265
21,Mexico,305.33345406825055,-3675.3344775431906
22,India,435.9019628851701,-5697.577398815907
23,Ecuador,6.158600226552466,68.91271907928467
24,Russia,75.94269751835007,-902.9730932460557
25,Peru,73.50060813285752,612.917096778092
26,Indonesia,73.07198336324765,-929.9108263933819
27,Poland,3.4425153129988804,-34.79987042192789
28,Philippines,15.444752934612632,37.885138398917036
29,Japan,8.230739418525893,101.24010900534451
30,Pakistan,103.52638240171285,1265.3745525826528
