,countries,rmse,total_error
0,United Kingdom,53.687353053618004,703.8430236648492
1,Italy,499.45702677402306,6069.881232935027
2,Germany,146.96501709045646,1809.153538026121
3,Spain,246.07114886515515,3026.20301733552
4,US,525.576322179038,7269.299943084865
5,France,349.0694274750901,4465.964137315138
6,Belgium,145.386455167368,1754.0282097206157
7,"Korea, South",3.958394940962929,48.591007294753666
8,Brazil,41.700899409939645,-143.20645966929442
9,Iran,161.1115538896758,-1975.06221908936
10,Netherlands,105.76572669447643,1326.4521267570603
11,Canada,86.87580442291816,1046.134501764299
12,Turkey,73.08085548296206,925.24499583803
13,Romania,20.71632034149039,261.4464109872667
14,Portugal,23.61658289712004,286.8902715150658
15,Sweden,64.6767425921179,811.7314203969983
16,Switzerland,36.606140232749894,455.97897853638113
17,Ireland,15.485506885228428,195.0743731574077
18,Hungary,8.640704588257604,110.43357884828369
19,Denmark,12.1086510539885,151.5359722320299
20,Austria,14.772047861321067,186.56091964508647
21,Mexico,281.63716828729054,3449.277859130314
22,India,389.21918514393235,4798.084222962403
23,Ecuador,6.281376626382986,62.84954925169404
24,Russia,41.85285542173693,529.6827558770306
25,Peru,85.8065143198177,874.101558127506
26,Indonesia,37.480525546187245,-459.80128092554685
27,Poland,6.504631993814162,84.26934258878686
28,Philippines,13.793276278277514,72.37005548492306
29,Japan,2.671013383798183,27.762350509044
30,Pakistan,149.7854136805262,1879.7268430351335
