,countries,rmse,total_error
0,United Kingdom,91.72435166314985,-1063.7756791473548
1,Italy,421.22658763475704,5064.104021372969
2,Germany,156.53596659373184,1918.2304418610809
3,Spain,97.07126726329156,1166.2700083304394
4,US,291.4344575835919,3602.320122723555
5,France,65.91372067399101,757.4791700735269
6,Belgium,131.95624729942114,1605.103980602384
7,"Korea, South",4.900492376673346,62.58215966944533
8,Brazil,210.6692414163302,2088.646444196871
9,Iran,45.857968837564975,-493.56966669117446
10,Netherlands,46.004456257614656,567.8753889440894
11,Canada,52.992895219644836,621.4817354140816
12,Turkey,84.80804091764807,1071.0158854809185
13,Romania,8.649083444833451,105.78842778334553
14,Portugal,14.741395998599774,178.9299638627821
15,Sweden,44.37286760940706,546.4553306855129
16,Switzerland,23.400503608448652,291.07190320570106
17,Ireland,12.006075347228062,150.64178270120345
18,Hungary,5.839067945687289,73.08394244031508
19,Denmark,9.089836683218719,113.72014141000699
20,Austria,13.33448741551846,170.0898840366409
21,Mexico,320.4148117116639,3986.167127296052
22,India,169.1910150795578,-2223.388757093069
23,Ecuador,47.493305192718175,600.6509325791653
24,Russia,116.61762585249652,1372.485735957645
25,Peru,24.15038468418604,-93.24418070737374
26,Indonesia,75.14517419394097,-948.7357225924292
27,Poland,1.4594334758909928,17.402079422090708
28,Philippines,16.362643097153818,158.81531622082713
29,Japan,1.9421539896735542,8.602223162211732
30,Pakistan,136.31041679953358,1731.6911114074976
