,countries,rmse,total_error
0,United Kingdom,10.639063358817737,135.6167143950006
1,Italy,441.5318072645216,5359.713238611273
2,Germany,364.0145772370317,4385.053211638812
3,Spain,109.72403571881449,1346.3097543933277
4,US,1458.6237419618521,19235.161946622327
5,France,41.7453660615777,498.0759612158373
6,Belgium,212.0128184215843,2594.071180169091
7,"Korea, South",4.115093344088918,50.6157760178194
8,Brazil,1989.3108325656447,23660.18563535521
9,Iran,140.5337840288432,-1699.1275526633135
10,Netherlands,19.43574670756815,240.68337020526036
11,Canada,118.99180555719937,1448.1587846642926
12,Turkey,73.67838231436272,934.5921661672644
13,Romania,5.090957366135088,64.37714376370837
14,Portugal,6.7649287009441466,76.86974970468853
15,Sweden,26.77306143194651,320.11526457643834
16,Switzerland,20.24104145993344,253.9867136459459
17,Ireland,9.640505384355128,121.38699070181833
18,Hungary,7.405725076912717,95.28832234384585
19,Denmark,10.354081318016139,128.3491106110891
20,Austria,9.706423077069633,121.12297911784596
21,Mexico,1346.7305172545518,16432.08871565078
22,India,952.8580326306131,12227.604018418386
23,Ecuador,23.1892250257726,289.6515637057528
24,Russia,78.19370785810466,938.6589937829308
25,Peru,432.2972042812067,5081.645470439158
26,Indonesia,50.15917583810499,-594.424346417636
27,Poland,0.8431823039263538,10.234186088318495
28,Philippines,35.78843249167896,451.24213971686
29,Japan,2.4793489639413955,27.379719911209254
30,Pakistan,1238.3583662894,15661.15037778708
