,countries,rmse,total_error
0,United Kingdom,20.089003994681175,276.136691118063
1,Italy,705.3925867618531,8566.370432376276
2,Germany,168.9473076833233,2079.6832381318018
3,Spain,167.8291217833946,2049.565831318256
4,US,479.27352858393283,6631.064047275831
5,France,138.86129250795528,1757.5226134916638
6,Belgium,143.07124765337895,1759.4676773580516
7,"Korea, South",4.6527045270531575,58.569601985097705
8,Brazil,474.8029932407583,-6100.695301629992
9,Iran,76.3745093342723,-872.1606695197515
10,Netherlands,78.12670999613125,991.3573169423133
11,Canada,104.29652778649749,1309.4790571063234
12,Turkey,75.46960882026144,947.6710025228342
13,Romania,23.450433069516254,294.3470123855603
14,Portugal,16.899476731873335,206.4175180414991
15,Sweden,70.35156365515407,867.0518983993844
16,Switzerland,34.86107838972733,436.452265685178
17,Ireland,15.117897442706731,192.69589776603772
18,Hungary,8.89568057380303,114.60826875629046
19,Denmark,13.598772762888776,174.06247455075209
20,Austria,15.538762300448223,198.2834808092697
21,Mexico,343.6399641776386,4285.826744636714
22,India,262.11339197421677,-3424.121553118426
23,Ecuador,15.0743948737808,188.88319000277534
24,Russia,149.8153337730468,1726.0655126992228
25,Peru,77.93361897333796,653.0414801672741
26,Indonesia,41.21226009092308,-488.2355527770409
27,Poland,2.6848310494514274,-30.678614487492553
28,Philippines,15.353539662221745,64.36266124524735
29,Japan,3.4263505323936365,36.400898597002666
30,Pakistan,121.79215271072327,1455.1080858561925
