,countries,rmse,total_error
0,United Kingdom,119.77774083293973,1507.7757698271816
1,Italy,414.0776663856708,4946.575592939113
2,Germany,118.6662716634152,1458.014652233425
3,Spain,101.75185365699386,1261.9770572072453
4,US,648.4079370737531,8930.210934074465
5,France,159.31790993500672,2026.7883852982113
6,Belgium,115.4410131048655,1399.4053306431035
7,"Korea, South",4.803272597716244,61.158001846004765
8,Brazil,1374.639948640055,-16998.21310194115
9,Iran,58.92605497231953,-635.2439896921933
10,Netherlands,58.672007382649944,739.9121422967222
11,Canada,24.557592090327713,269.16839201288013
12,Turkey,63.1016390304139,794.2735046194737
13,Romania,1.8576142345742483,-22.102479536334215
14,Portugal,14.719186513731264,177.78340869427817
15,Sweden,44.78749799858713,551.939509986854
16,Switzerland,17.410131730181735,217.72728848335547
17,Ireland,20.038566376744672,254.4257694736089
18,Hungary,7.1157805280534046,90.5882567280225
19,Denmark,10.621955571735716,133.0578914094018
20,Austria,11.816523447286203,149.2105538803819
21,Mexico,511.4670710510072,-6147.177192567873
22,India,113.79292541629695,80.46517298424624
23,Ecuador,37.203826559708375,-476.9767292990473
24,Russia,99.63234036534732,1183.5627641360256
25,Peru,425.62296823102736,-5308.34772867434
26,Indonesia,82.15677984166068,-1033.0575255127524
27,Poland,4.559756316403877,-52.94992184682411
28,Philippines,18.18411855064565,-141.76746204676732
29,Japan,1.6230817763614567,19.545316846073963
30,Pakistan,14.085395869042769,101.62860644856278
