,countries,rmse,total_error
0,United Kingdom,46.14295652865954,-504.17925734347955
1,Italy,405.6886435488581,4920.093706639375
2,Germany,76.41101338619673,945.013712966378
3,Spain,133.21471918989207,1648.2530941922455
4,US,328.66857448052343,-453.0424873089287
5,France,216.7072267422067,2781.214648444761
6,Belgium,111.92271585022354,1377.0814233781623
7,"Korea, South",3.187358552313348,38.96149924767647
8,Brazil,720.7535637485792,-9106.700826326261
9,Iran,217.45564278063182,-2702.924769740749
10,Netherlands,72.0621875914079,907.2666568957965
11,Canada,13.854262044585656,122.26784458515004
12,Turkey,50.67662641887947,633.5958590305047
13,Romania,2.1548134536560646,-25.998067450281667
14,Portugal,15.14265473690672,185.33182158552032
15,Sweden,58.3082352287447,738.9161205212005
16,Switzerland,27.562779922644918,346.3681633346592
17,Ireland,16.73085356171771,212.20738737084577
18,Hungary,6.977741522032037,88.91528924904419
19,Denmark,10.683304715655817,134.50030612175368
20,Austria,12.610622349465062,160.10122958691466
21,Mexico,369.6405591069058,-4424.876434869562
22,India,242.9053338984198,2857.5326131530055
23,Ecuador,39.2659124932119,-505.04042847286837
24,Russia,79.94136555595304,1020.670070822021
25,Peru,227.11412797392464,-2893.877740932312
26,Indonesia,43.883369379648336,-542.4416497686751
27,Poland,2.1247913099983413,-23.627606812462602
28,Philippines,14.450132990965313,-45.16542014460373
29,Japan,2.1516933115885375,18.273518292072783
30,Pakistan,101.28859261234416,1279.2081437967988
