,countries,rmse,total_error
0,United Kingdom,82.08498869403356,1033.2079207968636
1,Italy,215.7143925140226,2597.8051637592366
2,Germany,153.0959630844096,1881.4380460158952
3,Spain,230.28042480848993,2855.0805736951193
4,US,338.48284027812224,-331.85363502985274
5,France,52.25360119430205,-669.8622253966577
6,Belgium,138.7037774526395,1711.478567531388
7,"Korea, South",5.980157724763358,76.95473850154056
8,Brazil,755.8794548845914,-9584.911877887607
9,Iran,93.82359067908685,-1133.055277235183
10,Netherlands,71.33352037643262,895.0728921874673
11,Canada,55.84113330241608,632.9751448243398
12,Turkey,83.97296005542776,1064.4441583357318
13,Romania,5.815302266068349,76.30563116522893
14,Portugal,16.570535144807632,202.32757530998813
15,Sweden,66.57571275355625,825.7475986929181
16,Switzerland,28.126814823839496,352.23636363243446
17,Ireland,23.579086915615836,299.37578297329884
18,Hungary,11.981353970152641,154.5456917619856
19,Denmark,11.479153875575403,144.93270949889666
20,Austria,12.795189490666367,163.14178823722858
21,Mexico,556.3760884915705,6901.842243224757
22,India,2159.2356805384525,26446.64030299357
23,Ecuador,28.89474306396111,345.47066935759085
24,Russia,105.00856155739633,1308.9588298132526
25,Peru,365.60356558615814,4242.3044852222665
26,Indonesia,32.67092717054428,-390.0175993335928
27,Poland,5.074879662109429,66.55889723674039
28,Philippines,18.027234815757833,127.18072557368492
29,Japan,7.516200235274158,96.62144554287717
30,Pakistan,574.5482072163286,7162.92664482923
