,countries,rmse,total_error
0,United Kingdom,14.615841111735984,193.64865016779368
1,Italy,217.42146967020588,2627.7749235002525
2,Germany,57.278887469758544,713.2722525990038
3,Spain,190.42686466819424,2390.172768570041
4,US,558.1714643060977,7679.104123765275
5,France,244.65492589819368,3161.98353541871
6,Belgium,53.68488146489546,652.5371796105749
7,"Korea, South",3.5634711855735692,43.70944505937186
8,Brazil,500.76917017167835,6048.5904426556845
9,Iran,98.37341497580388,-1203.7594958497684
10,Netherlands,73.27321556165623,923.2180835514845
11,Canada,48.42021342120707,568.6971754106746
12,Turkey,52.06480652215786,660.5245300842237
13,Romania,1.4035200876458402,-14.823832741775902
14,Portugal,13.68268918265847,165.79040356433543
15,Sweden,58.5299082772516,713.797335248161
16,Switzerland,22.20168344943565,278.34634581132065
17,Ireland,18.480371641505,234.15965758710723
18,Hungary,6.522069337678349,84.22421584753194
19,Denmark,9.008775685800885,111.43306521430799
20,Austria,9.859324271198565,123.48702272145415
21,Mexico,27.743518415986728,-229.1813397612823
22,India,1906.7365185860376,24416.424139877563
23,Ecuador,67.35067264744605,880.0521663559239
24,Russia,135.33274877128306,-1642.907377612279
25,Peru,266.6528834209341,3007.8562379621253
26,Indonesia,44.916743412239136,-548.6270593509722
27,Poland,8.826539779991785,-113.00387186055292
28,Philippines,29.70040337776264,322.8535624090377
29,Japan,3.323484495348887,42.288647642337665
30,Pakistan,246.1484344474812,3103.675204008313
