,countries,rmse,total_error
0,United Kingdom,144.7009026927306,-1728.196006703176
1,Italy,32.12851671504412,285.4439579413016
2,Germany,124.60008209146461,1528.1882390533635
3,Spain,90.79532373418135,1091.8206331092993
4,US,1219.3400142413175,-12632.415445397033
5,France,500.6907884679687,-6431.511895142722
6,Belgium,117.95022976277454,1460.5095866071554
7,"Korea, South",8.430571559995384,108.02444199517151
8,Brazil,1273.1156243481553,-15785.513261892691
9,Iran,136.2632367990857,-1624.839836537294
10,Netherlands,18.73773000324517,227.56896870538316
11,Canada,62.590426257358494,-823.6788787513731
12,Turkey,35.320544715050424,441.59782321509357
13,Romania,1.1339051373881746,-6.7975663429643305
14,Portugal,10.27429523002112,121.6125802610683
15,Sweden,23.282774008338627,279.42120499510986
16,Switzerland,27.78600765324374,347.1154849254819
17,Ireland,9.084145249201027,113.6476407024514
18,Hungary,9.432951163339542,121.22888754585706
19,Denmark,8.928581808938405,111.32006291320238
20,Austria,7.898021593372953,98.79346904227687
21,Mexico,848.3057974901471,-10286.208447734814
22,India,352.11302458563347,-4632.641210457268
23,Ecuador,7.419614755214441,-91.5941696399932
24,Russia,84.17804449190068,-984.1220184843746
25,Peru,373.98494774446726,-4667.896077481557
26,Indonesia,79.21597317256523,-995.1850742823516
27,Poland,4.75694767075072,61.19841815615024
28,Philippines,13.829845370622953,45.77890326169967
29,Japan,3.8086707959183173,43.79721700058191
30,Pakistan,76.14778567002246,940.0993177801031
