,countries,rmse,total_error
0,United Kingdom,11.535087031324668,145.96413208275408
1,Italy,61.74466947226957,699.4128342885675
2,Germany,67.74304072613845,841.2199825940669
3,Spain,81.87726928255816,1027.6510800468045
4,US,265.48042291292984,1864.805505049815
5,France,179.26896277375695,2258.8475025053895
6,Belgium,46.86206139547962,569.9026464680612
7,"Korea, South",5.239717290819446,66.93015376661404
8,Brazil,210.31440367875138,2532.4885937086874
9,Iran,65.10164232769877,-757.0991184054674
10,Netherlands,41.68899930127881,519.1408715541628
11,Canada,128.5886664553668,1587.0801733215178
12,Turkey,54.220486698425766,693.4537687730901
13,Romania,8.647838748641602,111.37076835726833
14,Portugal,12.090270993070535,147.04106538332408
15,Sweden,40.143069685650744,496.37741819329506
16,Switzerland,25.628508279384675,320.35436211369034
17,Ireland,13.452893779200707,170.30547086351254
18,Hungary,6.552399444593403,81.96238389910248
19,Denmark,9.421333873300396,118.01353272207956
20,Austria,9.823462814625655,124.6560423238213
21,Mexico,206.05290310784062,2629.7415529512873
22,India,1203.110924745899,14627.699457856694
23,Ecuador,97.13691553330703,1237.4331917593827
24,Russia,46.79162438753997,-543.4347099694428
25,Peru,102.63981484081637,1111.090268015556
26,Indonesia,30.114435775160274,-361.2072654215134
27,Poland,1.857774445558133,-14.900080372039895
28,Philippines,37.423115003642444,467.2253625026345
29,Japan,1.8436072348650414,4.053462507699937
30,Pakistan,266.3595685587957,3336.3194455190505
