,countries,rmse,total_error
0,United Kingdom,20.86984825587798,283.66978714485595
1,Italy,301.16629164352884,3641.988914381182
2,Germany,76.95657550576304,956.06059597908
3,Spain,112.79219681226363,1404.1173202167488
4,US,432.02559917354546,-2265.2956377954324
5,France,20.014419166271587,-248.80209098916464
6,Belgium,99.84994231618596,1231.0514199261618
7,"Korea, South",5.157750178981007,64.94695580080364
8,Brazil,1133.2005516110964,-14201.089588452007
9,Iran,66.17751219049065,870.1273994833946
10,Netherlands,45.471737496417234,574.8856579205006
11,Canada,73.31522929698545,894.0466890338814
12,Turkey,72.92149611204249,923.3568569441966
13,Romania,19.655719761478863,248.32170841340536
14,Portugal,12.778930145165562,155.22655652789095
15,Sweden,35.36800913185919,433.9621370646893
16,Switzerland,32.7002844617275,410.0668080350959
17,Ireland,12.62982040105595,160.20895275287563
18,Hungary,12.096779401446943,155.8420222111015
19,Denmark,12.47264973771554,159.28490858185933
20,Austria,13.238546716231323,169.1470348854607
21,Mexico,683.2740675289308,8503.230860935524
22,India,560.853353290989,6792.210536656228
23,Ecuador,51.97151289939625,664.3407006485477
24,Russia,51.771305258429486,-611.5789262214553
25,Peru,233.38420956678036,2614.9594786494054
26,Indonesia,33.76637103868417,-389.42219963756554
27,Poland,1.3428113571344142,-2.948457773399525
28,Philippines,23.904793271913153,235.13467018154478
29,Japan,3.748240761557588,44.38241683734766
30,Pakistan,374.1068526003248,4616.926776230936
