,countries,rmse,total_error
0,United Kingdom,142.88356058131,1783.5975672520326
1,Italy,240.41818346347318,2905.306307470441
2,Germany,341.8960674048248,4116.678764818341
3,Spain,81.3974846038616,937.6954573114605
4,US,271.89938644865236,3097.9534582911656
5,France,64.40587805869464,779.0890713397322
6,Belgium,191.71210417363298,2357.590131665432
7,"Korea, South",3.340647848712537,42.76182275385426
8,Brazil,167.04541622975438,-2244.056340120398
9,Iran,181.13409624804262,-2199.6931297913397
10,Netherlands,84.06663620566461,1049.9151610665535
11,Canada,106.1742684961348,1286.0994320053662
12,Turkey,39.13338877371276,488.84266841532855
13,Romania,2.020733514101134,21.700436972398336
14,Portugal,17.02549203231301,205.72405145365
15,Sweden,82.9412300319113,1019.8028382851536
16,Switzerland,56.482022701084865,695.8761314073049
17,Ireland,9.447303912360407,118.44193925195812
18,Hungary,6.811406994329385,87.40917564546574
19,Denmark,12.015873842300406,150.3504128175362
20,Austria,10.328324360316978,130.48549317789582
21,Mexico,183.95666311999616,-2175.6519866884664
22,India,404.1674827425149,-5323.361486749787
23,Ecuador,42.12982719760874,526.2191874841965
24,Russia,36.69734613987297,-421.6650385280004
25,Peru,71.45506813078173,-952.4131649273586
26,Indonesia,71.73451028107264,-896.0985950661753
27,Poland,2.291156169375374,-20.192752778590773
28,Philippines,12.469353500243777,54.891523457800815
29,Japan,3.2182040964775753,35.60670889077882
30,Pakistan,119.00260054158151,1497.4946404231935
